"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,
"Australia","193","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","16.0541400909424","14.9270792007446","14.4886283874512","14.406346321106","14.9411506652832","15.6586723327637","16.2860546112061","16.2162017822266","17.349925994873","17.8817539215088","17.6475429534912","16.2635078430176","16.7351684570313","16.87380027771","17.6196098327637","17.6324310302734","17.2406787872314","17.5088386535645","15.7647733688354","14.1685705184937","14.2722616195679","15.1962242126465","15.5456457138062","15.3937225341797","15.6945610046387","15.7369060516357","15.742769241333","16.7012062072754","17.1485347747803","16.3718757629395",,,
"Australia","193","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Myanmar","518","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","1.84676957130432","1.05459260940552","1.27548670768738","1.28801810741425","1.42583990097046","1.28867650032043","1.16379201412201","1.38069450855255","1.31272542476654","0.972875118255615","0.962495982646942","0.809697031974792","0.867891669273376","1.20243322849274","1.44395303726196","1.68936812877655",,,,,,,,,,,,,,,,,
"Myanmar","518","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash",,,,,,,,,,,,,,,,,
"Namibia","728","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","8.92184066772461","7.58602905273438","9.36317443847656","9.8496561050415","8.92371654510498","8.56936836242676","9.01935005187988","11.8151979446411","11.4199075698853","11.1942129135132","9.62244892120361","10.7591876983643","12.5383625030518","9.69942474365234","9.42908477783203","9.90915775299072","10.5060529708862","10.9278059005737","11.5099296569824","10.8179531097412","12.0004053115845","12.8703441619873","13.6030702590942","11.9460544586182","13.1862659454346","13.0150690078735","13.0664730072021","12.7920570373535","12.0701961517334","12.6834030151367","12.7485857009888",,
"Namibia","728","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Israel","436","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value",,,,,,"12.3524494171143","11.8793230056763","12.6844635009766","12.4401054382324","12.2826766967773","13.8042316436768","13.6477937698364","12.0096788406372","11.2438764572144","11.003849029541","11.4154243469238","12.6312980651855","12.4358921051025","10.5046348571777","8.90536594390869","8.92043113708496","9.18903160095215","9.07975578308105","9.5541467666626","9.46969795227051","9.77113151550293","9.8346004486084","11.4907960891724","10.0628309249878","9.90187358856201",,,
"Israel","436","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis",,,,,,"OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Bahamas, The","313","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Value","0.369846552610397","0.388030707836151","0.327794432640076","0.392414927482605","0.357434332370758","0.337874680757523","0.537836611270905","0.391276061534882","0.445661306381226","0.385977357625961","0.387545824050903","0.388322323560715","0.401974111795425","0.445316791534424","0.550551533699036","0.467314839363098","0.580825448036194","0.744221448898315","0.688770771026611","0.847298622131348","0.914018213748932","0.919518411159515","0.894256353378296","1.10118639469147","0.938472628593445","0.902378439903259","0.86533260345459","0.975896716117859","0.962470173835754","0.830239117145538","1.00046062469482",,
"Bahamas, The","313","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Source Coverage and Accounting Basis","GFS86 | Central | Cash","GFS86 | Central | Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Tajikistan","923","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,,,,,,,,"0.0697397738695145","0.115293078124523","0.223080292344093",,"1.07186090946198","1.11461889743805",,,,,,,,,,,,,,,,,,
"Tajikistan","923","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,"GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash",,"GFS01 | General | Cash","GFS01 | General | Cash",,,,,,,,,,,,,,,,,,
"Austria","122","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","10.0305843353271","10.5561246871948","11.0929250717163","11.2410612106323","10.3241214752197","10.7837181091309","11.7871084213257","12.3782243728638","12.5137233734131","12.1508989334106","11.9628162384033","13.6182613372803","12.5250129699707","12.3544416427612","12.1347970962524","11.6197195053101","11.5899858474731","12.0849380493164","12.6703224182129","11.3803176879883","11.497748374939","11.6319274902344","11.9460868835449","12.2848711013794","12.5269250869751","13.0118465423584","11.6817808151245","11.8413019180298","12.3930931091309","12.5421438217163",,,
"Austria","122","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Barbados","316","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Value","3.62909579277039","3.35364389419556","3.47520089149475","3.25874781608582","3.4463837146759","3.54158401489258","3.00891757011414","1.63972997665405","1.61081266403198","1.86867785453796","1.77253115177155","1.90627551078796","1.71960413455963","1.17383861541748","1.10473012924194","1.79805719852448","0.974022388458252","1.19038283824921","1.38197720050812","1.40909373760223","1.4765602350235","1.4075767993927","1.43263101577759","1.47102820873261","1.56386399269104","1.83106791973114","1.78357148170471","1.47937273979187","1.68303334712982","2.23220467567444",,,
"Barbados","316","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","OECD | General","OECD | General",,,
"Thailand","578","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value","1.71895587444305","1.8433198928833","1.71369433403015","1.65991199016571","1.75490427017212","1.97009515762329","2.27059698104858","2.36831545829773","2.52833461761475","2.11352133750916","1.72432160377502","1.81496691703796","1.78858709335327","1.76291012763977","1.85083818435669","1.81738638877869","1.89683878421783","1.95239114761353","1.93160998821259","1.84182918071747","1.73653018474579","1.89505922794342","1.95012724399567","2.07491970062256","1.79245102405548","1.95212316513062","1.93966126441956","1.78148102760315","1.71743881702423","1.76613891124725","1.8936208486557",,
"Thailand","578","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Madagascar","674","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value","0.383044511079788","0.361592829227448","0.376918464899063","0.333064556121826","0.375791817903519","0.357929825782776","0.294565111398697","0.401340484619141",,,"0.489014059305191","0.568511307239532","0.57107549905777","0.122084714472294","0.127550572156906","0.139737769961357","0.128452658653259","0.102985538542271","1.40319192409515","1.05647826194763","1.21681225299835","1.34304845333099","1.10991060733795","1.07222604751587","1.01401805877686","1.1036788225174","1.14025616645813","1.15610945224762","1.17555260658264","1.30963015556335",,,
"Madagascar","674","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS01 | Central | Accrual","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Vietnam","582","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value",,,,,"4.79688835144043","5.06624746322632","5.50997066497803","5.07088947296143","4.56903409957886","5.24344158172607","5.38368988037109","5.75770950317383","6.30779886245728","6.75668859481812","7.01243257522583","10.064977645874","9.98101902008057","10.8753108978271","11.5085144042969","12.9290065765381","13.4177980422974","12.3407125473022","9.65015602111816","10.222731590271","10.6754484176636","11.1415786743164","11.6078281402588","11.3941917419434","10.9496145248413","11.1205053329468",,,
"Vietnam","582","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis",,,,,"GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","GFS01 | General | Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General",,,
"Jamaica","343","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","11.745020866394","10.1739530563354","8.59005546569824","8.80373859405518","9.37753105163574","9.05703926086426","8.85368347167969","8.88255882263184","9.09442710876465","9.49081802368164","10.1468839645386","9.39908123016357","9.65647029876709",,"11.1642227172852","10.5458116531372","10.9048099517822","11.61732006073","11.9473915100098","12.2575235366821","10.2547912597656","9.78627014160156","9.96220588684082","9.13008308410645","9.11067771911621","9.15866470336914","9.06824588775635","8.32398796081543","8.51828098297119","9.11259746551514",,,
"Jamaica","343","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,,
"Senegal","722","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,,,,,"1.52968943119049","1.56802296638489","1.50360655784607","1.36283624172211","1.47754001617432","1.32806968688965","1.52455520629883","1.62243187427521","1.61651861667633","1.7675621509552","1.77212929725647","1.83395159244537","2.03382253646851","2.34153938293457","2.39440035820007","2.51817846298218","2.64060616493225","2.32557559013367","1.92593932151794","2.07231903076172","2.60920882225037","2.13693881034851","2.44255256652832","2.64092540740967","2.5522186756134",,
"Senegal","722","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,,,,,"GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","OECD | General","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash",,
"Trinidad and Tobago","369","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Value","7.54227590560913","7.12214612960815","7.58457851409912","8.48137378692627","7.2476749420166","6.98356676101685","6.73418092727661","7.53202676773071","6.70613574981689","7.53024005889893","6.19486474990845","6.21500730514526","6.71778774261475","4.97310304641724","5.40247011184692","4.50497674942017","4.53498649597168","4.37999248504639","4.35192108154297","5.2073221206665","5.17917013168335","4.08574056625366","4.78456687927246","4.72165441513062","4.17198038101196","5.59350728988647","5.83821964263916","5.74327659606934","5.50390243530273","5.1037483215332",,,
"Trinidad and Tobago","369","Goods and Services Tax Revenue in Percent of GDP","RTGS_RM_GDP","Source Coverage and Accounting Basis","OECD | General","OECD | General","OECD | General","GFS01 | Central | Cash","GFS01 | Central | Cash","GFS01 | Central | Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","OECD | General",,,
"Belarus","913","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Value",,,"0.069087415933609","0.0945852994918823","0.128194987773895","0.608268201351166","0.463422238826752",,,,,,,,,,,,"1.49415862560272","1.14481174945831","1.08532559871674","0.829696178436279","0.947396218776703","1.13181006908417","1.19365406036377","1.3720281124115","1.67705190181732","1.52761805057526","1.42024409770966","1.19293332099915","0.949222564697266",,
"Belarus","913","Property Tax Revenue in Percent of GDP","RTP_RM_GDP","Source Coverage and Accounting Basis",,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,,,,,,,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Dominican Republic","243","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","2.00919413566589","1.87848162651062","1.86899483203888","1.87826001644135","1.71662628650665","1.90306556224823","1.94120872020721","2.14639735221863","2.1017484664917","2.34831047058105","2.49123477935791","3.3471314907074","3.1217315196991","3.24282789230347","2.6040894985199","2.72922301292419","3.09037041664124","3.78711891174316","3.52269840240479","3.1178822517395","2.70489573478699","2.95016288757324","3.86730051040649","4.13198661804199","4.27587127685547","3.7049822807312","3.86559391021729","4.03128290176392","3.97771000862122","4.2034125328064",,,
"Dominican Republic","243","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,
"Serbia, Republic of","942","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,,,,,,,,,,,,,,,,"4.58459281921387","4.68829584121704","4.37037420272827","4.27478504180908","4.17250823974609","4.33452129364014","3.74284362792969","3.74442291259766","3.89023184776306","3.87027263641357","3.93386673927307","3.92855882644653","3.97611379623413","3.7216944694519",,
"Serbia, Republic of","942","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,,,,,,,,,,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Mongolia","948","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,"0.361237049102783","0.478354096412659","0.484974354505539","0.695642471313477","0.739733755588531","0.709889650344849","0.917742729187012","0.997085988521576","1.03652262687683","1.26883625984192","1.40492343902588","1.34769666194916",,,"1.911172747612",,"1.77266716957092","1.68287718296051","1.64198780059814","1.76302921772003","2.07940435409546","2.34192299842834","2.15859985351563","2.08348369598389","2.18607902526855","2.33548927307129","2.51198792457581","2.40113043785095",,,
"Mongolia","948","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,,"GFS14 | General | Accrual/Cash",,"GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","OECD | General",,,
"Kazakhstan","916","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Value",,,,,,,,"0.445656478404999","0.275665491819382","0.0395247116684914","1.96224343776703","2.10957813262939","2.04914522171021","2.02257752418518","1.67857849597931","1.62041115760803","1.61579477787018","1.72006738185883","1.66546452045441","1.58002233505249","1.43169510364532","1.33216869831085","1.41381645202637","1.36945641040802","1.39198172092438","1.46464359760284","1.47277247905731","1.37960195541382","1.35619652271271","1.26030552387238","1.31578326225281",,
"Kazakhstan","916","Individual Income Tax Revenue in Percent of GDP","RTII_RM_GDP","Source Coverage and Accounting Basis",,,,,,,,"GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","OECD | General","OECD | General","OECD | General","OECD | General","OECD | General","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash","GFS14 | General | Accrual/Cash",,
"Cote d'Ivoire","662","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Value","2.60166001319885","1.234370470047","1.28128969669342","0.93848192691803","1.61281645298004","2.28207182884216","2.55019783973694","2.81158232688904","2.80511450767517","2.67247438430786","2.77042865753174","2.38427782058716","1.14498424530029","2.00943779945374","2.05979084968567","2.61385488510132","2.95770382881165","3.18167114257813","3.27443695068359","2.68045353889465","2.48589444160461","2.07250428199768","2.6316454410553","2.86400032043457","2.63312530517578","2.77375888824463","2.85461926460266","3.02297616004944","3.25005459785461","1.54740393161774",,,
"Cote d'Ivoire","662","Income Tax Revenue in Percent of GDP","RTI_RM_GDP","Source Coverage and Accounting Basis","GFS14 | Central | Accrual/Cash","OECD | General","OECD | General","OECD | General","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","IMF | Calculation","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Budgetary | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash","GFS14 | Central | Accrual/Cash",,,
